own_occ,gross_area,total_value,gross_tax,bed_rms,full_bth,hlf_bth,tt_rms,kitchens,fireplaces,num_parking,floor_number,building_age,remodel_age,ac_quality,overall_condition_ranking,heat_type_rank,property_rank,zipcode_rank
1,3724.0,496900.0,5754.1,5.0,1.0,1.0,11.0,1.0,0.0,2.0,2.0,115.0,115.0,0,3,6,1,1
1,4854.0,626300.0,7252.55,6.0,2.0,0.0,12.0,2.0,0.0,2.0,2.5,100.0,100.0,0,3,5,3,1
1,4476.0,701300.0,8121.05,6.0,2.0,0.0,12.0,2.0,0.0,4.0,2.0,100.0,100.0,0,3,6,3,1
0,4614.0,611700.0,7083.49,6.0,2.0,0.0,12.0,2.0,0.0,0.0,2.0,115.0,115.0,0,3,6,3,1
1,4669.0,659200.0,7633.53,6.0,2.0,0.0,12.0,2.0,0.0,4.0,2.0,115.0,115.0,0,3,6,3,1
0,5039.0,588300.0,6812.51,6.0,3.0,0.0,12.0,2.0,0.0,0.0,2.0,115.0,115.0,0,3,5,3,1
1,3581.0,476300.0,5515.55,5.0,2.0,0.0,12.0,1.0,0.0,3.0,2.0,115.0,14.0,0,3,5,1,1
1,4332.0,713400.0,8261.17,4.0,2.0,0.0,11.0,2.0,0.0,4.0,2.0,115.0,37.0,0,4,6,3,1
0,1126.0,165300.0,1914.17,3.0,1.0,1.0,6.0,1.0,0.0,1.0,1.0,57.0,36.0,0,3,6,2,1
0,1172.0,295300.0,3419.57,3.0,1.0,1.0,6.0,1.0,0.0,1.0,1.0,57.0,36.0,0,3,6,2,1
0,1126.0,306100.0,3544.64,3.0,1.0,1.0,6.0,1.0,0.0,1.0,2.0,57.0,36.0,0,3,6,2,1
1,1172.0,315300.0,3651.18,3.0,1.0,1.0,6.0,1.0,0.0,1.0,3.0,57.0,36.0,0,3,6,2,1
1,4787.0,725600.0,8402.44,6.0,2.0,0.0,12.0,2.0,0.0,1.0,2.0,116.0,21.0,0,3,5,3,1
0,4367.0,647600.0,7499.21,6.0,2.0,0.0,12.0,2.0,0.0,2.0,2.0,125.0,125.0,0,3,5,3,1
1,4195.0,691100.0,8002.93,6.0,2.0,0.0,12.0,2.0,0.0,1.0,2.0,115.0,115.0,0,3,5,3,1
0,3576.0,818200.0,9474.76,8.0,3.0,0.0,14.0,3.0,0.0,0.0,3.0,135.0,29.0,0,3,6,4,1
0,3720.0,1082000.0,12529.56,8.0,3.0,0.0,14.0,3.0,0.0,0.0,3.0,4.0,4.0,1,4,5,4,1
0,3640.0,825500.0,9559.29,8.0,3.0,0.0,15.0,3.0,0.0,0.0,3.0,135.0,37.0,0,3,6,4,1
0,3720.0,698300.0,8086.31,6.0,3.0,0.0,15.0,3.0,0.0,0.0,3.0,135.0,135.0,0,3,6,4,1
0,3720.0,764700.0,8855.23,6.0,3.0,0.0,15.0,3.0,0.0,0.0,3.0,135.0,135.0,0,3,6,4,1
0,3640.0,693300.0,8028.41,6.0,3.0,0.0,14.0,3.0,0.0,0.0,3.0,135.0,27.0,0,3,6,4,1
0,3640.0,1008000.0,11672.64,8.0,3.0,0.0,14.0,3.0,0.0,0.0,3.0,135.0,7.0,0,4,3,4,1
1,4060.0,1039200.0,12033.93,6.0,3.0,0.0,15.0,3.0,0.0,2.0,3.0,135.0,9.0,0,4,3,4,1
0,3388.0,963800.0,11160.8,6.0,3.0,0.0,15.0,3.0,0.0,2.0,3.0,135.0,10.0,0,4,5,4,1
0,3700.0,994800.0,11519.78,6.0,3.0,0.0,15.0,3.0,0.0,2.0,3.0,135.0,10.0,0,4,6,4,1
0,5124.0,967400.0,11202.49,9.0,3.0,0.0,15.0,3.0,0.0,2.0,3.0,120.0,120.0,0,3,6,4,1
1,5172.0,875100.0,10133.65,6.0,5.0,0.0,15.0,3.0,0.0,2.0,3.0,109.0,109.0,0,3,5,4,1
1,5172.0,879200.0,10181.13,6.0,3.0,0.0,15.0,3.0,0.0,0.0,3.0,115.0,9.0,0,3,5,4,1
0,5172.0,868800.0,10060.7,6.0,3.0,0.0,15.0,3.0,0.0,0.0,3.0,120.0,120.0,0,3,5,4,1
0,5361.0,917200.0,10621.18,6.0,3.0,0.0,15.0,3.0,0.0,0.0,3.0,120.0,120.0,0,3,5,4,1
1,5172.0,827900.0,9587.08,6.0,3.0,0.0,15.0,3.0,0.0,1.0,3.0,120.0,120.0,0,3,6,4,1
0,5402.0,1182000.0,13687.56,7.0,3.0,0.0,13.0,3.0,0.0,9.0,2.0,125.0,9.0,1,4,6,4,1
1,5341.0,756200.0,8756.79,5.0,2.0,0.0,13.0,2.0,0.0,4.0,2.5,125.0,29.0,0,3,5,3,1
1,4781.0,1015900.0,11764.12,8.0,3.0,0.0,14.0,3.0,0.0,7.0,2.5,125.0,125.0,0,3,5,4,1
1,4748.0,713000.0,8256.54,7.0,2.0,0.0,13.0,2.0,0.0,6.0,2.5,109.0,109.0,0,3,6,3,1
0,5100.0,902700.0,10453.27,5.0,3.0,0.0,12.0,3.0,0.0,3.0,2.5,125.0,125.0,0,3,5,4,1
1,4803.0,981600.0,11366.92,5.0,3.0,0.0,14.0,3.0,0.0,5.0,2.5,120.0,5.0,0,3,5,4,1
1,6720.0,841900.0,9749.2,8.0,3.0,2.0,15.0,2.0,2.0,0.0,2.0,120.0,3.0,0,3,5,3,1
1,5346.0,682900.0,7907.98,6.0,2.0,1.0,12.0,2.0,0.0,0.0,2.0,120.0,120.0,0,3,5,3,1
1,5328.0,658100.0,7620.79,6.0,3.0,0.0,15.0,3.0,0.0,2.0,2.5,115.0,115.0,0,3,6,3,1
0,2064.0,432900.0,5012.98,4.0,1.0,0.0,7.0,1.0,0.0,0.0,2.0,125.0,125.0,0,3,5,1,1
1,2080.0,469000.0,5431.02,4.0,2.0,0.0,8.0,2.0,0.0,0.0,2.0,125.0,125.0,0,3,6,3,1
1,2164.0,316600.0,3666.23,3.0,1.0,1.0,7.0,1.0,0.0,0.0,2.0,125.0,14.0,0,4,5,1,1
0,3508.0,950800.0,11010.26,8.0,3.0,0.0,14.0,3.0,0.0,0.0,3.0,135.0,8.0,0,3,6,4,1
0,3460.0,799600.0,9259.37,8.0,3.0,0.0,14.0,3.0,0.0,0.0,3.0,135.0,135.0,0,3,6,4,1
1,4589.0,645300.0,7472.57,7.0,3.0,0.0,14.0,3.0,0.0,0.0,3.0,135.0,135.0,0,3,2,4,1
0,4530.0,647900.0,7502.68,5.0,3.0,0.0,14.0,3.0,0.0,3.0,3.0,135.0,135.0,0,3,5,4,1
0,4428.0,613900.0,7108.96,5.0,3.0,0.0,14.0,3.0,0.0,0.0,3.0,135.0,135.0,0,3,5,4,1
0,3065.0,618600.0,7163.39,5.0,3.0,0.0,11.0,2.0,0.0,0.0,2.0,125.0,14.0,0,3,6,3,1
0,3131.0,664800.0,7698.38,10.0,3.0,0.0,15.0,3.0,0.0,0.0,2.0,125.0,125.0,0,3,6,4,1
1,2749.0,470000.0,5442.6,4.0,2.0,0.0,9.0,2.0,0.0,0.0,2.0,125.0,20.0,0,4,6,3,1
0,3612.0,691800.0,8011.04,5.0,2.0,1.0,10.0,2.0,1.0,4.0,2.5,21.0,21.0,1,3,5,3,1
1,3740.0,758700.0,8785.74,5.0,3.0,0.0,10.0,2.0,1.0,4.0,3.0,21.0,21.0,1,3,5,3,1
1,3564.0,838000.0,9704.04,5.0,4.0,0.0,10.0,2.0,0.0,4.0,3.0,21.0,21.0,1,4,5,3,1
1,3608.0,758700.0,8785.74,5.0,3.0,0.0,9.0,2.0,0.0,4.0,2.5,21.0,21.0,0,4,5,3,1
1,3700.0,831000.0,9622.98,5.0,3.0,0.0,10.0,2.0,0.0,4.0,3.0,21.0,21.0,1,4,5,3,1
1,3684.0,792200.0,9173.67,5.0,2.0,1.0,10.0,2.0,0.0,4.0,3.0,21.0,21.0,1,4,5,3,1
1,4066.0,782600.0,9062.5,6.0,3.0,0.0,12.0,2.0,0.0,2.0,2.0,125.0,3.0,1,4,5,3,1
0,4087.0,475800.0,5509.76,5.0,2.0,0.0,9.0,1.0,1.0,2.0,2.0,130.0,130.0,0,3,6,1,1
1,5141.0,539500.0,6247.41,8.0,2.0,0.0,14.0,2.0,0.0,2.0,2.5,115.0,9.0,0,3,5,3,1
0,5334.0,807100.0,9346.22,8.0,3.0,0.0,13.0,3.0,0.0,2.0,2.5,115.0,23.0,0,3,5,4,1
1,5701.0,656800.0,7605.74,6.0,3.0,0.0,14.0,3.0,0.0,2.0,2.5,135.0,135.0,0,3,5,4,1
0,6266.0,736000.0,8522.88,6.0,3.0,0.0,13.0,3.0,0.0,0.0,2.5,135.0,135.0,0,3,5,4,1
1,2295.0,474300.0,5492.39,3.0,1.0,1.0,6.0,1.0,0.0,4.0,2.0,125.0,30.0,0,3,6,1,1
1,4990.0,557200.0,6452.37,4.0,2.0,0.0,10.0,2.0,0.0,0.0,2.0,135.0,135.0,0,3,5,3,1
0,3344.0,756300.0,8757.95,6.0,3.0,0.0,12.0,3.0,0.0,0.0,3.0,125.0,37.0,0,3,5,4,1
0,3115.0,694200.0,8038.84,6.0,3.0,0.0,12.0,3.0,0.0,0.0,3.0,125.0,22.0,0,3,6,4,1
1,5100.0,758400.0,8782.27,5.0,3.0,0.0,14.0,3.0,0.0,2.0,2.5,125.0,125.0,0,3,6,4,1
1,4965.0,927500.0,10740.45,6.0,3.0,0.0,15.0,3.0,0.0,1.0,3.0,120.0,120.0,0,3,5,4,1
0,4647.0,966600.0,11193.23,6.0,3.0,0.0,15.0,3.0,0.0,2.0,3.0,120.0,15.0,0,3,5,4,1
0,5028.0,906700.0,10499.59,9.0,3.0,0.0,18.0,3.0,0.0,5.0,3.0,115.0,2.0,0,3,6,4,1
0,5370.0,1150700.0,13325.11,11.0,6.0,0.0,17.0,3.0,0.0,4.0,3.0,115.0,14.0,1,3,6,4,1
1,3276.0,606100.0,7018.63,3.0,2.0,0.0,9.0,2.0,0.0,2.0,2.0,100.0,100.0,0,3,6,3,1
0,4256.0,550400.0,6373.63,6.0,2.0,1.0,12.0,2.0,0.0,0.0,2.0,125.0,125.0,0,3,6,3,1
1,5464.0,615900.0,7132.12,6.0,2.0,0.0,12.0,2.0,0.0,1.0,2.0,125.0,125.0,0,3,6,3,1
1,4517.0,727000.0,8418.66,6.0,2.0,0.0,12.0,2.0,0.0,1.0,2.0,125.0,125.0,0,3,5,3,1
0,4232.0,371800.0,4305.44,6.0,4.0,0.0,12.0,2.0,0.0,1.0,2.0,125.0,6.0,0,2,0,3,1
0,6339.0,967200.0,11200.18,8.0,3.0,0.0,15.0,3.0,0.0,1.0,2.5,125.0,8.0,1,3,5,4,1
1,6168.0,724600.0,8390.86,6.0,3.0,0.0,13.0,3.0,0.0,3.0,2.5,125.0,125.0,0,3,5,3,1
0,5591.0,551300.0,6384.05,4.0,2.0,0.0,11.0,2.0,0.0,0.0,2.0,125.0,125.0,0,3,5,3,1
0,6418.0,1092900.0,12655.78,8.0,3.0,0.0,15.0,3.0,0.0,4.0,2.0,125.0,5.0,1,4,5,4,1
1,6583.0,687900.0,7965.88,7.0,3.0,0.0,18.0,2.0,0.0,3.0,2.5,125.0,10.0,0,3,6,3,1
1,6280.0,993700.0,11507.04,9.0,2.0,0.0,15.0,2.0,0.0,3.0,2.5,125.0,8.0,1,4,5,3,1
0,6002.0,974600.0,11285.87,9.0,3.0,0.0,18.0,3.0,0.0,6.0,3.0,76.0,76.0,0,3,6,4,1
1,5800.0,668700.0,7743.54,6.0,2.0,0.0,13.0,2.0,0.0,4.0,2.5,125.0,125.0,0,3,6,3,1
1,5586.0,614000.0,7110.12,6.0,2.0,0.0,13.0,2.0,0.0,2.0,2.5,125.0,125.0,0,3,6,3,1
0,5722.0,621100.0,7192.34,7.0,2.0,0.0,11.0,2.0,0.0,0.0,2.5,115.0,115.0,0,3,5,3,1
1,5721.0,670300.0,7762.07,6.0,3.0,0.0,13.0,2.0,0.0,5.0,2.5,125.0,125.0,0,3,6,3,1
1,5896.0,816800.0,9458.54,5.0,3.0,1.0,12.0,3.0,0.0,4.0,2.5,125.0,125.0,0,3,6,4,1
1,5112.0,558400.0,6466.27,6.0,2.0,1.0,12.0,2.0,0.0,2.0,2.0,125.0,125.0,0,3,3,3,1
1,5874.0,824600.0,9548.86,6.0,3.0,0.0,15.0,3.0,0.0,1.0,3.0,120.0,120.0,0,3,6,4,1
1,5243.0,493000.0,5708.94,10.0,4.0,0.0,18.0,3.0,0.0,0.0,3.0,120.0,120.0,0,3,6,4,1
1,4713.0,990600.0,11471.14,9.0,3.0,0.0,15.0,3.0,0.0,0.0,3.0,120.0,12.0,0,3,6,4,1
0,5421.0,827100.0,9577.82,6.0,3.0,0.0,15.0,3.0,0.0,0.0,3.0,120.0,120.0,0,3,6,4,1
0,5421.0,943200.0,10922.26,9.0,3.0,0.0,18.0,3.0,0.0,0.0,3.0,120.0,37.0,0,3,6,4,1
0,4902.0,958000.0,11093.64,9.0,3.0,0.0,15.0,3.0,0.0,0.0,3.0,120.0,5.0,0,3,6,4,1
1,4421.0,400300.0,4635.47,6.0,1.0,1.0,9.0,1.0,1.0,4.0,2.0,95.0,95.0,0,3,6,1,1
1,6701.0,828700.0,9596.34,6.0,3.0,0.0,13.0,3.0,0.0,3.0,2.5,140.0,140.0,0,3,6,4,1
1,5249.0,537300.0,6221.93,6.0,3.0,0.0,14.0,3.0,0.0,7.0,2.5,135.0,26.0,0,3,6,4,1
1,6622.0,670900.0,7769.02,6.0,2.0,0.0,12.0,2.0,0.0,4.0,2.5,135.0,135.0,0,3,6,3,1
1,6952.0,801500.0,9281.37,6.0,3.0,0.0,14.0,3.0,0.0,2.0,2.5,125.0,125.0,0,3,5,4,1
1,6704.0,967700.0,11205.96,7.0,3.0,0.0,16.0,3.0,1.0,4.0,2.5,115.0,7.0,0,3,6,4,1
1,6814.0,806700.0,9341.58,7.0,4.0,0.0,14.0,3.0,0.0,4.0,2.5,120.0,3.0,0,3,6,3,1
1,7137.0,792500.0,9177.15,8.0,4.0,0.0,15.0,2.0,0.0,5.0,2.5,125.0,3.0,0,3,6,3,1
0,9156.0,1113200.0,12890.86,11.0,3.0,0.0,17.0,3.0,0.0,4.0,2.5,105.0,30.0,0,3,6,4,1
1,6809.0,807700.0,9353.16,7.0,3.0,0.0,20.0,3.0,0.0,0.0,3.0,135.0,135.0,0,3,6,4,1
1,3784.0,527300.0,6106.13,5.0,1.0,1.0,9.0,1.0,0.0,2.0,2.5,135.0,23.0,0,3,6,1,1
1,3856.0,574100.0,6648.07,5.0,2.0,0.0,12.0,2.0,0.0,4.0,2.5,130.0,130.0,0,3,3,3,1
1,3918.0,500900.0,5800.42,4.0,1.0,1.0,10.0,1.0,1.0,3.0,2.5,110.0,110.0,0,3,6,1,1
1,4010.0,476800.0,5521.34,4.0,1.0,1.0,10.0,1.0,0.0,4.0,2.5,110.0,110.0,0,3,5,1,1
1,3704.0,763100.0,8836.69,4.0,2.0,1.0,10.0,2.0,0.0,2.0,2.5,115.0,9.0,1,4,6,3,1
1,5436.0,846700.0,9804.78,7.0,3.0,0.0,15.0,3.0,1.0,4.0,2.5,125.0,125.0,0,3,6,4,1
0,6262.0,1035100.0,11986.46,11.0,3.0,0.0,17.0,3.0,0.0,2.0,2.5,125.0,15.0,0,3,6,4,1
0,5981.0,913200.0,10574.86,10.0,3.0,0.0,16.0,3.0,0.0,3.0,2.5,115.0,115.0,0,3,6,4,1
1,6439.0,807800.0,9354.32,7.0,3.0,0.0,16.0,3.0,0.0,3.0,2.5,115.0,115.0,0,3,6,4,1
1,6261.0,1261500.0,14608.17,10.0,3.0,0.0,16.0,3.0,0.0,4.0,2.5,125.0,3.0,1,4,5,4,1
1,7047.0,659800.0,7640.48,7.0,2.0,0.0,15.0,2.0,0.0,0.0,2.5,115.0,115.0,0,3,6,3,1
0,6912.0,1101000.0,12749.58,9.0,3.0,1.0,18.0,3.0,0.0,5.0,3.0,115.0,115.0,0,3,6,4,1
0,6420.0,691700.0,8009.89,6.0,3.0,0.0,14.0,2.0,0.0,2.0,2.5,115.0,115.0,0,3,5,3,1
0,5596.0,627800.0,7269.92,6.0,3.0,0.0,13.0,2.0,0.0,5.0,2.5,115.0,115.0,0,3,5,3,1
1,5447.0,889700.0,10302.72,7.0,3.0,3.0,12.0,3.0,0.0,4.0,2.5,115.0,27.0,0,3,6,4,1
0,1520.0,496500.0,5749.47,3.0,2.0,0.0,6.0,1.0,0.0,0.0,2.0,125.0,4.0,1,3,5,2,1
0,2125.0,587000.0,6797.46,5.0,2.0,1.0,8.0,1.0,0.0,0.0,2.0,125.0,4.0,1,3,5,2,1
1,7174.0,798300.0,9244.31,6.0,3.0,0.0,14.0,3.0,0.0,1.0,2.5,125.0,125.0,0,3,6,4,1
1,6498.0,454800.0,5266.58,6.0,2.0,0.0,12.0,2.0,0.0,0.0,2.0,125.0,65.0,0,3,6,3,1
1,6010.0,800700.0,9272.1,6.0,3.0,0.0,14.0,3.0,0.0,3.0,2.5,125.0,6.0,0,3,6,4,1
0,7165.0,594900.0,6888.94,9.0,2.0,0.0,16.0,2.0,0.0,1.0,2.5,135.0,135.0,0,3,6,3,1
0,6180.0,1107600.0,12826.01,11.0,6.0,0.0,20.0,3.0,0.0,4.0,2.5,135.0,7.0,0,3,5,4,1
1,5731.0,991000.0,11475.78,8.0,3.0,0.0,14.0,3.0,0.0,0.0,2.5,135.0,8.0,0,4,6,4,1
1,6629.0,850600.0,9849.94,9.0,3.0,2.0,16.0,3.0,0.0,2.0,2.5,135.0,2.0,0,3,6,3,1
1,7262.0,1065700.0,12340.8,8.0,3.0,0.0,16.0,3.0,0.0,2.0,2.5,145.0,4.0,0,4,6,4,1
0,7043.0,553700.0,6411.85,7.0,2.0,2.0,15.0,2.0,0.0,0.0,2.5,120.0,120.0,0,3,6,3,1
0,6623.0,620400.0,7184.23,4.0,2.0,0.0,16.0,2.0,0.0,3.0,2.5,120.0,120.0,0,3,6,3,1
1,1356.0,507900.0,5881.48,3.0,3.0,0.0,5.0,3.0,0.0,1.0,1.0,120.0,7.0,1,3,5,2,1
0,1351.0,504800.0,5845.58,3.0,2.0,0.0,5.0,1.0,0.0,1.0,2.0,120.0,7.0,1,3,5,2,1
1,1157.0,508200.0,5884.95,3.0,3.0,0.0,4.0,3.0,0.0,1.0,3.0,120.0,6.0,1,3,5,2,1
0,3712.0,684100.0,7921.88,7.0,2.0,0.0,11.0,2.0,0.0,1.0,2.0,125.0,125.0,0,4,6,3,1
1,5532.0,585900.0,6784.72,6.0,2.0,2.0,10.0,2.0,0.0,3.0,2.0,125.0,29.0,0,3,5,3,1
0,5480.0,687600.0,7962.41,8.0,2.0,1.0,14.0,2.0,0.0,2.0,2.5,115.0,5.0,0,3,5,3,1
1,4311.0,826800.0,9574.34,6.0,3.0,0.0,12.0,3.0,0.0,1.0,2.5,115.0,115.0,0,3,6,4,1
0,5060.0,893500.0,10346.73,8.0,3.0,0.0,14.0,3.0,0.0,0.0,2.5,125.0,125.0,0,3,6,4,1
1,5745.0,774900.0,8973.34,8.0,3.0,0.0,14.0,3.0,0.0,0.0,2.0,125.0,125.0,0,3,6,4,1
0,5521.0,828900.0,9598.66,9.0,3.0,0.0,12.0,3.0,0.0,0.0,2.5,135.0,135.0,0,3,6,4,1
1,6278.0,698800.0,8092.1,9.0,2.0,0.0,14.0,2.0,0.0,0.0,2.5,125.0,6.0,0,3,5,3,1
0,5847.0,584800.0,6771.98,8.0,2.0,0.0,13.0,2.0,0.0,0.0,2.5,99.0,99.0,0,3,6,3,1
1,5132.0,564800.0,6540.38,7.0,2.0,1.0,14.0,2.0,0.0,0.0,2.5,135.0,135.0,0,3,6,3,1
1,4533.0,943400.0,10924.57,6.0,4.0,0.0,18.0,3.0,0.0,6.0,3.0,105.0,105.0,0,3,6,4,1
1,6636.0,785400.0,9094.93,8.0,3.0,0.0,13.0,3.0,0.0,1.0,2.5,125.0,125.0,0,3,6,4,1
1,5157.0,590700.0,6840.3,4.0,2.0,0.0,10.0,2.0,0.0,2.0,2.5,115.0,115.0,0,3,5,3,1
0,6600.0,898400.0,10403.47,7.0,3.0,0.0,19.0,3.0,2.0,0.0,2.5,125.0,125.0,0,3,5,4,1
1,7009.0,1013700.0,11738.64,8.0,3.0,0.0,14.0,3.0,0.0,4.0,2.5,125.0,4.0,0,3,6,4,1
0,5606.0,781800.0,9053.24,8.0,3.0,0.0,16.0,3.0,0.0,2.0,2.5,125.0,125.0,0,3,6,4,1
0,3760.0,650000.0,7527.0,4.0,2.0,0.0,10.0,2.0,0.0,3.0,2.0,105.0,6.0,0,3,5,3,1
1,3684.0,437200.0,5062.77,6.0,2.0,0.0,10.0,2.0,0.0,1.0,2.5,115.0,35.0,0,3,6,3,1
0,6093.0,1079500.0,12500.61,11.0,3.0,0.0,17.0,3.0,0.0,0.0,3.0,90.0,18.0,0,3,5,4,1
0,4840.0,938000.0,10862.04,6.0,3.0,0.0,15.0,3.0,0.0,0.0,3.0,90.0,90.0,0,3,5,4,1
0,4840.0,822000.0,9518.76,6.0,3.0,0.0,15.0,3.0,0.0,0.0,3.0,125.0,125.0,0,3,5,4,1
0,4912.0,943800.0,10929.2,9.0,3.0,0.0,15.0,3.0,0.0,0.0,3.0,90.0,16.0,0,3,5,4,1
0,6592.0,807700.0,9353.17,9.0,3.0,0.0,15.0,3.0,0.0,0.0,2.5,125.0,34.0,0,3,6,4,1
1,6444.0,797100.0,9230.41,7.0,3.0,0.0,15.0,3.0,0.0,0.0,2.5,125.0,125.0,0,3,6,4,1
1,6416.0,606000.0,7017.48,6.0,2.0,1.0,15.0,2.0,0.0,0.0,2.5,125.0,125.0,0,3,6,3,1
0,6498.0,657000.0,7608.06,6.0,2.0,0.0,13.0,2.0,0.0,0.0,2.5,125.0,35.0,0,3,5,3,1
0,7512.0,916400.0,10611.91,8.0,3.0,0.0,15.0,3.0,0.0,2.0,2.5,115.0,115.0,0,3,5,4,1
1,6368.0,1034500.0,11979.51,8.0,3.0,0.0,16.0,3.0,0.0,4.0,2.5,115.0,115.0,0,3,6,4,1
1,6508.0,706200.0,8177.79,6.0,2.0,0.0,15.0,2.0,0.0,0.0,2.5,115.0,115.0,0,3,6,3,1
1,6814.0,691100.0,8002.93,9.0,2.0,0.0,15.0,2.0,0.0,0.0,2.5,115.0,16.0,0,3,5,3,1
1,7030.0,750900.0,8695.42,6.0,2.0,0.0,14.0,2.0,0.0,4.0,2.5,115.0,115.0,0,3,6,3,1
0,6623.0,755600.0,8749.85,9.0,2.0,0.0,16.0,2.0,0.0,4.0,2.5,115.0,25.0,0,3,5,3,1
1,3345.0,777200.0,8999.97,5.0,2.0,0.0,10.0,2.0,0.0,3.0,3.0,22.0,4.0,1,3,5,3,1
0,5242.0,1150300.0,13320.47,10.0,7.0,0.0,18.0,3.0,0.0,3.0,4.0,3.0,3.0,1,4,5,4,1
0,5168.0,1177100.0,13630.82,11.0,7.0,0.0,18.0,3.0,0.0,3.0,4.0,3.0,3.0,1,4,5,4,1
0,5708.0,1285700.0,14888.41,11.0,3.0,0.0,18.0,3.0,0.0,3.0,3.0,120.0,21.0,0,4,5,4,1
0,5688.0,1081500.0,12523.77,9.0,3.0,0.0,15.0,3.0,0.0,3.0,3.0,105.0,105.0,0,4,6,4,1
0,4053.0,1008800.0,11681.9,8.0,3.0,0.0,17.0,3.0,0.0,0.0,3.0,120.0,10.0,0,4,6,4,1
0,4122.0,896500.0,10381.47,6.0,3.0,0.0,15.0,3.0,0.0,0.0,3.0,120.0,3.0,0,4,3,4,1
1,3963.0,813000.0,9414.54,8.0,3.0,1.0,14.0,3.0,0.0,0.0,3.0,115.0,115.0,0,3,5,4,1
1,4278.0,981400.0,11364.61,8.0,3.0,0.0,14.0,3.0,0.0,0.0,3.0,120.0,11.0,0,4,6,4,1
0,4994.0,947300.0,10969.73,9.0,3.0,0.0,18.0,3.0,0.0,0.0,3.0,120.0,120.0,0,3,6,4,1
0,4236.0,1014100.0,11743.28,5.0,3.0,0.0,14.0,3.0,0.0,0.0,3.0,126.0,40.0,0,4,5,4,1
0,5595.0,865900.0,10027.12,9.0,3.0,0.0,18.0,3.0,0.0,0.0,3.0,125.0,36.0,0,3,5,4,1
0,5856.0,945300.0,10946.57,9.0,3.0,0.0,18.0,3.0,0.0,0.0,3.0,120.0,120.0,0,3,6,4,1
0,6264.0,1197700.0,13869.37,9.0,3.0,0.0,18.0,3.0,0.0,0.0,3.0,120.0,8.0,0,4,5,4,1
1,5681.0,935300.0,10830.77,10.0,7.0,0.0,18.0,3.0,0.0,3.0,3.0,2.0,2.0,1,4,5,4,1
0,5256.0,824700.0,9550.03,7.0,3.0,0.0,14.0,3.0,0.0,4.0,2.5,125.0,125.0,0,3,6,4,1
0,5487.0,815400.0,9442.33,6.0,3.0,0.0,15.0,3.0,0.0,0.0,2.5,110.0,21.0,0,3,6,4,1
0,5167.0,937100.0,10851.62,7.0,3.0,0.0,13.0,3.0,0.0,0.0,2.5,125.0,28.0,0,4,6,4,1
0,6115.0,789900.0,9147.04,8.0,3.0,0.0,14.0,3.0,0.0,0.0,2.5,125.0,125.0,0,3,6,4,1
1,5860.0,622500.0,7208.55,6.0,2.0,0.0,13.0,2.0,0.0,0.0,2.5,115.0,115.0,0,3,6,3,1
0,6152.0,979600.0,11343.77,8.0,3.0,0.0,14.0,3.0,0.0,0.0,2.5,115.0,16.0,0,4,6,4,1
0,5219.0,998600.0,11563.79,8.0,3.0,0.0,15.0,3.0,0.0,0.0,2.5,120.0,8.0,0,4,5,4,1
0,5498.0,911300.0,10552.85,7.0,4.0,0.0,15.0,3.0,0.0,0.0,2.5,115.0,4.0,0,4,6,4,1
1,4367.0,742700.0,8600.46,8.0,3.0,0.0,12.0,2.0,0.0,2.0,2.5,115.0,9.0,0,3,6,3,1
1,5220.0,748600.0,8668.78,7.0,3.0,0.0,13.0,2.0,0.0,2.0,2.5,115.0,115.0,0,3,6,3,1
1,5529.0,588200.0,6811.35,6.0,2.0,0.0,12.0,2.0,0.0,1.0,2.5,115.0,115.0,0,3,6,3,1
0,4398.0,661500.0,7660.17,7.0,3.0,0.0,13.0,2.0,0.0,1.0,2.5,120.0,13.0,0,3,6,3,1
1,4432.0,643100.0,7447.09,4.0,2.0,2.0,13.0,2.0,0.0,1.0,2.5,120.0,17.0,0,3,6,3,1
0,5858.0,587900.0,6807.88,6.0,3.0,0.0,14.0,3.0,0.0,0.0,2.5,115.0,115.0,0,3,5,4,1
1,5215.0,610800.0,7073.06,5.0,2.0,0.0,12.0,2.0,0.0,3.0,2.5,122.0,13.0,0,4,5,3,1
0,5250.0,611500.0,7081.17,6.0,2.0,1.0,13.0,2.0,0.0,0.0,3.0,115.0,115.0,0,3,6,3,1
1,6535.0,796700.0,9225.78,8.0,4.0,0.0,14.0,3.0,0.0,3.0,2.5,115.0,21.0,0,3,6,3,1
1,5672.0,1412500.0,16356.75,9.0,6.0,0.0,15.0,3.0,0.0,6.0,3.0,9.0,9.0,1,4,5,4,1
1,1372.0,138800.0,1607.3,3.0,2.0,0.0,7.0,1.0,0.0,1.0,3.0,32.0,32.0,0,3,6,2,1
1,1381.0,137200.0,1588.78,3.0,2.0,0.0,7.0,1.0,0.0,1.0,3.0,32.0,32.0,0,3,6,2,1
0,1385.0,136900.0,1585.3,3.0,2.0,0.0,7.0,1.0,0.0,1.0,3.0,32.0,32.0,0,3,6,2,1
0,1382.0,157800.0,1827.32,3.0,2.0,0.0,7.0,1.0,0.0,1.0,3.0,32.0,32.0,0,3,6,2,1
1,1384.0,137000.0,1586.46,3.0,2.0,0.0,7.0,1.0,0.0,1.0,3.0,32.0,32.0,0,3,6,2,1
